Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Flow IAT Mean,Flow IAT Max,Flow Bytes/s,Flow Packets/s,SYN Flag Count,ACK Flag Count,Label
0.805658346353955,0.4683413319690521,0.3752139979756398,0.341256727165162,0.040628931567309796,0.5470838364144874,0.34106125659892345,-0.0220086062857278,-0.027203346449280283,0.11211058276429434,0.15972820407640168,-0.03625195274193758,-0.24122044496689127,-0.1323222935113518,-0.6149458986318319,0
-0.3761689593460326,-0.1311504764145635,-0.16893260782014677,-0.12045802597721418,-0.11465503890136415,-0.16241623365740904,-0.16631140783585477,-0.5064022118421042,-0.5445024340093558,-0.37991416184684484,-0.35948151342284584,-0.032548927801750734,-0.15275311141639464,-0.1323222935113518,1.6261593129165657,0
-0.24486867227614056,-0.022151965799360667,-0.16893260782014677,-0.11674698978316964,-0.11465503890136415,-0.16241623365740904,-0.16631140783585477,-0.5064022118421042,-0.5445024340093558,0.05740606499752092,-0.18383857228898046,-0.03626296538315652,-0.24121798387675547,-0.1323222935113518,1.6261593129165657,1
-0.25185982166560716,-0.1311504764145635,-0.12358705733716456,-0.12416906217125873,-0.11465503890136415,-0.16989778096923921,-0.19404446166544093,-0.5064022118421042,-0.5445024340093558,0.24116485719174513,-0.1951694604496442,-0.03626330348578198,-0.24121965752674399,-0.1323222935113518,1.6261593129165657,0
-0.2301902349686037,0.03234728950824075,-0.16893260782014677,-0.11489147168614736,-0.11465503890136415,-0.16241623365740904,-0.16631140783585477,-0.5064022118421042,-0.5445024340093558,-0.015268617483780068,-0.16447621684955524,-0.03626292335183498,-0.24121698273031655,-0.1323222935113518,1.6261593129165657,1
-0.37617055038676356,-0.1311504764145635,-0.07824150685418234,-0.0920067484895393,-0.10871063773499764,-0.1050577042667109,0.04630867152430592,-0.469906803204295,-0.4256865656377231,-0.3799592742842605,-0.3594839018243277,0.10041257344968803,-7.859358129498124e-05,-0.1323222935113518,-0.6149458986318319,0
-0.16040656761461536,-0.022151965799360667,-0.16893260782014677,-0.11674698978316964,-0.11465503890136415,-0.16241623365740904,-0.16631140783585477,-0.5064022118421042,-0.5445024340093558,0.3387485530889006,-0.07083893675247495,-0.03626309773276654,-0.2412211363196446,-0.1323222935113518,1.6261593129165657,1
3.4438721044746052,0.195845055431045,0.10314069507774654,-0.10685089326571749,0.19880404260326198,-0.14495928992980525,-0.1616892321975904,0.9467786048270249,1.5439564886865706,2.556458724814391,4.708075373916225,-0.036257658786250875,-0.24122506830944188,-0.1323222935113518,1.6261593129165657,1
2.9982780970807066,0.195845055431045,0.05779514459476432,-0.10685089326571749,0.19880404260326198,-0.14495928992980525,-0.1616892321975904,2.399959421496154,1.9616482732257556,2.4300940646344875,3.8254052610477665,-0.03625691340789011,-0.24122501871522212,-0.1323222935113518,1.6261593129165657,1
4.208829470049431,1.6128256934286818,1.2367794571523019,0.13900525458973398,0.6309890274034081,0.10193177136059105,-0.0783541243882814,0.049986881663404856,0.41703501573583585,0.33592958118914523,2.6987028228568515,-0.0362518267215794,-0.24122228939911697,-0.1323222935113518,-0.6149458986318319,0
-0.3761741205269404,-0.18564973172216492,-0.12358705733716456,-0.12416906217125873,-0.11449291886955415,-0.16989778096923921,-0.19404446166544093,-0.5044115531891328,-0.5380215684618123,-0.37996573738417827,-0.35948841901843476,-0.022643925977985178,0.4075754181722048,-0.1323222935113518,-0.6149458986318319,2
-0.37617175336877967,-0.18564973172216492,-0.12358705733716456,-0.12355055613891797,-0.11449291886955415,-0.16740393186529584,-0.1848001103889122,-0.5044115531891328,-0.5380215684618123,-0.379942082438484,-0.3594852517903827,-0.03161278433653405,-0.07506956691373776,-0.1323222935113518,-0.6149458986318319,2
-0.3737497237057959,-0.1311504764145635,-0.07824150685418234,-0.10313985707167295,-0.11060203810611426,-0.12750234620220147,-0.03689048996445261,-0.4815189786799616,-0.4634916146650608,-0.37189552304247236,-0.35624481404072855,-0.03609702748350806,-0.24079001467902283,-0.1323222935113518,-0.6149458986318319,0
-0.16407919409800767,-0.07665122110696208,-0.12358705733716456,-0.12416906217125873,-0.11465503890136415,-0.16989778096923921,-0.19404446166544093,-0.5064022118421042,-0.5445024340093558,0.326515068304998,-0.07575561696823764,-0.03626330348578198,-0.24122105145718983,-0.1323222935113518,-0.6149458986318319,3
-0.3761705115808921,-0.18564973172216492,-0.12358705733716456,-0.12416906217125873,-0.11449291886955415,-0.16989778096923921,-0.19404446166544093,-0.5044115531891328,-0.5380215684618123,-0.37992967328664434,-0.35948359029369964,-0.03375447078672643,-0.12170997959719576,-0.1323222935113518,-0.6149458986318319,2
2.397031410800537,0.195845055431045,0.012449594111782099,-0.10685089326571749,0.19896616263507197,-0.14495928992980525,-0.1616892321975904,3.340545635025145,2.5898061664214196,2.1393510212402784,2.9738882109864297,-0.03625552400103154,-0.2412248932372497,-0.1323222935113518,1.6261593129165657,1
-0.376172180233366,-0.18564973172216492,-0.12358705733716456,-0.12355055613891797,-0.11449291886955415,-0.16740393186529584,-0.1848001103889122,-0.5044115531891328,-0.5380215684618123,-0.37994634808442884,-0.3594858229298675,-0.030892281371575302,-0.049327015196582114,-0.1323222935113518,-0.6149458986318319,2
-0.37617179217465113,-0.18564973172216492,-0.12358705733716456,-0.12416906217125873,-0.11449291886955415,-0.16989778096923921,-0.19404446166544093,-0.5044115531891328,-0.5380215684618123,-0.37994247022447897,-0.35948530371215404,-0.032732353761556025,-0.07301825248136183,-0.1323222935113518,-0.6149458986318319,2
-0.21127830991707425,0.03234728950824075,-0.12358705733716456,-0.08241990498825753,-0.11341211865748752,-0.1125392515785411,-0.06924571943230315,-0.4911404955026567,-0.4948157981448549,-0.05041240190510529,-0.1529211304802229,-0.036261273048635766,-0.24121641798273155,7.55730552625443,1.6261593129165657,0
-0.37531495853222024,-0.07665122110696208,0.05779514459476432,-0.11612848375082888,0.19880404260326198,-0.14495928992980525,-0.15398560613227574,1.9155658159397777,1.9616482732257556,-0.3787462058278833,-0.3584534623502108,-0.011253883423181708,-0.23876679244181395,-0.1323222935113518,-0.6149458986318319,1
-0.37617326679776764,-0.18564973172216492,-0.12358705733716456,-0.12416906217125873,-0.11449291886955415,-0.16989778096923921,-0.19404446166544093,-0.5044115531891328,-0.5380215684618123,-0.37995720609228856,-0.3594872767394652,-0.029611979587290536,0.07563048755014204,-0.1323222935113518,-0.6149458986318319,2
-0.3047088395379384,-0.07665122110696208,0.14848624556072876,-0.11612848375082888,0.19896616263507197,-0.14495928992980525,-0.15398560613227574,1.4029712127996397,1.2465310517967811,-0.3006229131286257,-0.2644368417916825,-0.035962200949532494,-0.24118904595581941,-0.1323222935113518,-0.6149458986318319,1
0.8362416805373724,0.849836119122262,0.9193606037714265,0.15168462825271953,0.575841196582708,0.07574635576918538,0.012104571801149645,0.4292073550544584,0.6056261709859478,-0.09821468231168176,1.255277579460195,-0.03622295313830463,-0.24121644317041765,-0.1323222935113518,-0.6149458986318319,0
-0.3761732279918962,-0.18564973172216492,-0.12358705733716456,-0.12355055613891797,-0.11449291886955415,-0.16740393186529584,-0.1848001103889122,-0.5044115531891328,-0.5380215684618123,-0.3799568183062936,-0.35948722481769385,-0.02759642689034463,0.0684292028464906,-0.1323222935113518,-0.6149458986318319,2
-0.1299944449361982,-0.022151965799360667,-0.16893260782014677,-0.11674698978316964,-0.11465503890136415,-0.16241623365740904,-0.16631140783585477,-0.5064022118421042,-0.5445024340093558,0.44005105191773486,-0.030155944345568845,-0.03626312315064566,-0.2412217417495498,-0.1323222935113518,1.6261593129165657,1
-0.3761725294862094,-0.18564973172216492,-0.12358705733716456,-0.12416906217125873,-0.11449291886955415,-0.16989778096923921,-0.19404446166544093,-0.5044115531891328,-0.5380215684618123,-0.37994983815838373,-0.35948629022580963,-0.03165028852315618,-0.021470705494847885,-0.1323222935113518,-0.6149458986318319,2
-0.33314923588610584,-0.07665122110696208,0.10314069507774654,-0.11612848375082888,0.19896616263507197,-0.14495928992980525,-0.15398560613227574,1.4311722103834013,1.5450366329444944,-0.3262295534331288,-0.30196605388530956,-0.035763169311443466,-0.24117073869124467,-0.1323222935113518,-0.6149458986318319,1
-0.35604850303878643,-0.07665122110696208,0.012449594111782099,-0.11612848375082888,0.19880404260326198,-0.14495928992980525,-0.15398560613227574,2.856152029468769,2.5881859500345334,-0.3464534009579767,-0.33286122125416,-0.035194682701351225,-0.24113409180691028,-0.1323222935113518,-0.6149458986318319,1
-0.2279706555371671,0.03234728950824075,-0.12358705733716456,-0.08241990498825753,-0.11341211865748752,-0.1125392515785411,-0.06924571943230315,-0.4911404955026567,-0.4948157981448549,-0.08377363105396707,-0.1621762900660481,-0.03626104435916333,-0.2412153345681896,7.55730552625443,1.6261593129165657,0
-0.37499349069282273,-0.18564973172216492,-0.12358705733716456,-0.10808790533039901,-0.11141263826516423,-0.1050577042667109,0.04630867152430592,-0.466589038782676,-0.41488512305848374,-0.36816773627264776,-0.3579087510470283,-0.03599400260680926,-0.24077851439806083,-0.1323222935113518,-0.6149458986318319,0
-0.3755522176304912,-0.18564973172216492,-0.12358705733716456,-0.10932491739508053,-0.11335807864688419,-0.1100454024745977,0.02781996897124847,-0.4904769426183329,-0.492655509629007,-0.37375107902849236,-0.3586563207108565,-0.035978134242745735,-0.2403769793592969,-0.1323222935113518,-0.6149458986318319,0
-0.3629666585839862,-0.07665122110696208,0.012449594111782099,-0.11612848375082888,0.19880404260326198,-0.14495928992980525,-0.15398560613227574,2.856152029468769,2.5881859500345334,-0.3579755569663647,-0.34394698673230306,-0.034634966632886274,-0.241085933195639,-0.1323222935113518,-0.6149458986318319,1
-0.3627860560580861,0.08684654481584217,0.2391773465266932,0.10529667582716264,-0.0940928148667964,0.38373672010619486,0.3775645924206577,-0.3126447696195536,-0.45317023619565366,-0.37041711663613225,-0.3489062947223402,-0.03605565082772273,-0.24092986408008596,-0.1323222935113518,-0.6149458986318319,0
-0.3761725294862094,-0.18564973172216492,-0.12358705733716456,-0.12355055613891797,-0.11449291886955415,-0.16740393186529584,-0.1848001103889122,-0.5044115531891328,-0.5380215684618123,-0.37994983815838373,-0.35948629022580963,-0.03011261686735865,-0.021470705494847885,-0.1323222935113518,-0.6149458986318319,2
-0.3761645354766831,-0.1311504764145635,-0.07824150685418234,-0.10252135103933219,-0.11016971802128761,-0.12625542165022977,-0.03226831432618824,-0.47886476714266635,-0.4548504606016693,-0.37993923867452206,-0.3594782423512511,0.005712837639884067,-0.1395481971788151,-0.1323222935113518,-0.6149458986318319,0
-0.37612615646978254,-0.18564973172216492,-0.12358705733716456,-0.12231354407423646,-0.11449291886955415,-0.16241623365740904,-0.16631140783585477,-0.5044115531891328,-0.5380215684618123,-0.3794864338943725,-0.35942424370905207,-0.03580824075282446,-0.2303868720348509,-0.1323222935113518,1.6261593129165657,0
2.7364171240455915,0.195845055431045,0.10314069507774654,-0.10685089326571749,0.19896616263507197,-0.14495928992980525,-0.1616892321975904,1.4311722103834013,1.5450366329444944,2.0126450360932315,3.7527147811644816,-0.036256372247747096,-0.2412248481007339,-0.1323222935113518,1.6261593129165657,1
0.08828128667381155,0.03234728950824075,-0.16893260782014677,-0.11489147168614736,-0.11465503890136415,-0.16241623365740904,-0.16631140783585477,-0.5064022118421042,-0.5445024340093558,0.7803506481296684,0.2635717467668086,-0.03626318400468182,-0.2412231912353036,-0.1323222935113518,1.6261593129165657,1
-0.37617303396253876,-0.18564973172216492,-0.12358705733716456,-0.12355055613891797,-0.11449291886955415,-0.16740393186529584,-0.1848001103889122,-0.5044115531891328,-0.5380215684618123,-0.3799548793763186,-0.3594869652088371,-0.028480802053436203,0.03683172939982818,-0.1323222935113518,-0.6149458986318319,2
-0.37617478022675566,-0.1311504764145635,-0.16893260782014677,-0.1127267005729547,-0.11465503890136415,-0.13124311985811657,-0.10853421235755023,-0.5064022118421042,-0.5445024340093558,-0.3799723297460931,-0.35948930168854765,0.40466404335118605,3.16498160327625,7.55730552625443,1.6261593129165657,0
-0.16745685715222802,-0.07665122110696208,-0.12358705733716456,-0.12416906217125873,-0.11465503890136415,-0.16989778096923921,-0.19404446166544093,-0.5064022118421042,-0.5445024340093558,0.315264103711874,-0.0802641401394557,-0.03626330348578198,-0.2412209707740361,-0.1323222935113518,-0.6149458986318319,3
-0.15043753325898648,-0.07665122110696208,-0.12358705733716456,-0.12416906217125873,-0.11465503890136415,-0.16989778096923921,-0.19404446166544093,-0.5064022118421042,-0.5445024340093558,0.37195531389123476,-0.057501583659947154,-0.03626330348578198,-0.24122135275107948,-0.1323222935113518,-0.6149458986318319,3
-0.3236360929087052,-0.07665122110696208,0.10314069507774654,-0.11612848375082888,0.19880404260326198,-0.14495928992980525,-0.15398560613227574,1.9155658159397777,1.5439564886865706,-0.3143464817689477,-0.28951765343998304,-0.03585393923360097,-0.24118075151675464,-0.1323222935113518,-0.6149458986318319,1
-0.3208385776332141,-0.07665122110696208,0.10314069507774654,-0.11612848375082888,0.19896616263507197,-0.14495928992980525,-0.15398560613227574,1.4311722103834013,1.5450366329444944,-0.3108520452216074,-0.2854980775895227,-0.03587443396879076,-0.2411830409208774,-0.1323222935113518,-0.6149458986318319,1
-0.37403614984324074,-0.07665122110696208,0.05779514459476432,-0.11612848375082888,0.19896616263507197,-0.14495928992980525,-0.15398560613227574,2.856152029468769,1.9629444463352648,-0.37692062015936517,-0.3567006352713681,-0.026202162871459357,-0.24023720794635517,-0.1323222935113518,-0.6149458986318319,1
-0.3740423975885501,-0.022151965799360667,-0.16893260782014677,-0.11674698978316964,-0.11465503890136415,-0.16241623365740904,-0.16631140783585477,-0.5064022118421042,-0.5445024340093558,-0.37287041703387347,-0.3566363041966714,-0.03624248557060528,-0.24073017405648334,-0.1323222935113518,1.6261593129165657,1
-0.37617175336877967,-0.18564973172216492,-0.12358705733716456,-0.12416906217125873,-0.11449291886955415,-0.16989778096923921,-0.19404446166544093,-0.5044115531891328,-0.5380215684618123,-0.379942082438484,-0.3594852517903827,-0.03277541412372686,-0.07506956691373776,-0.1323222935113518,-0.6149458986318319,2
